smiles,occurrence,degree,type,bonds
*c1cccc2c1C(=*)c1c-2n[nH]c1*,102,3,Ring,-=-
*c1cnc2c(*)n[nH]c2n1,102,2,Ring,--
*N1CC2CC(C1)N2,102,1,Ring,-
*c1ccc2c(c1)C(*)C(*)C(*)(*)CS2(=*)=*,102,7,Ring,-----==
*C1=NOS(=*)N1,102,2,Ring,-=
*C1CC(*)(*)N(*)C1*,102,5,Ring,-----
*=C1c2ccccc2CCc2ccccc21,102,1,Ring,=
*c1ccc2c(c1)OCC(*)C2,102,2,Ring,--
*C1C(*)N2C(=*)CN(*)CC12,102,4,Ring,--=-
*C1NC(=*)C2(CCN(*)CC2)N(*)C1=*,102,5,Ring,-=--=
*=C1CCc2ccccc2C1=*,102,2,Ring,==
*c1ccc2c(c1)nc(*)c1ccsc12,102,2,Ring,--
*c1ccc2[nH]c(=*)c3cccc1c23,102,2,Ring,-=
*c1cc(*)c2c(c1*)CN1CCc3cc4c(cc3C1C2)OCO4,102,3,Ring,---
*C1NC(=*)CNC(=*)C(*)NC(=*)C(*)NC(=*)C(*)NC1=*,102,9,Ring,-==-=-=-=
*c1ccc2c(c1)OC(=*)C1=C2CCCC1,102,2,Ring,-=
*c1ccc2c(c1)OC(=*)C1=C2CCC1,102,2,Ring,-=
*c1c2c(cn1*)N(*)C(=*)N(*)C2=*,102,6,Ring,---=-=
*N1C(=*)N(*)S(=*)(=*)c2ccccc21,102,5,Ring,-=-==
*C1CCCCCCCCCCC1,102,1,Ring,-
*C1COC(*)(*)OC1,102,3,Ring,---
*c1nc(*)c2c(ccc3c2ccn3*)n1,102,3,Ring,---
*c1nnn2c1COC(*)C2,102,2,Ring,--
*C=C(*)NC(*)=O,102,3,Linker,---
*CC(NC(=O)C(C*)NC(*)=O)C(=O)O,102,3,Linker,---
*OC(C)(C)C(*)=O,102,2,Linker,--
*C(*)(O)C(F)(F)F,102,2,Linker,--
*CSCCN*,102,2,Linker,--
*OC(=O)C(*)(*)C,102,3,Linker,---
*CCC=C(C)CCC=C(C)C,102,1,Sub,-
*CC(O)(P(=O)(O)O)P(=O)(O)O,102,1,Sub,-
*NC(=O)C(C)CC,102,1,Sub,-
*C(=O)NC(C(=O)OC)C(C)C,102,1,Sub,-
*C=CN(C)C,102,1,Sub,-
*CCCCNC(=N)N,102,1,Sub,-
*N(C)CCCN(C)C,102,1,Sub,-
*CNC(=O)C(C)N,102,1,Sub,-
*c1cccc2scnc12,101,1,Ring,-
*c1ncnc2nn(*)cc12,101,2,Ring,--
*C1CNC(=*)O1,101,2,Ring,-=
*C1CC(*)N(*)c2ccccc21,101,3,Ring,---
*c1cc2n(n1)C(*)CC(*)N2,101,3,Ring,---
*c1ncc2scc(*)c2n1,101,2,Ring,--
*c1nc2c([nH]1)CN(*)CC2,101,2,Ring,--
*N1C(=*)c2ccc3c4c(ccc(c24)C1=*)C(=*)N(*)C3=*,101,6,Ring,-===-=
*C1CSC(*)C1*,101,3,Ring,---
*C1=Nc2sc(*)cc2C(=*)N1*,101,4,Ring,--=-
*c1nnc(*)c2c(*)n(*)c(*)c12,101,5,Ring,-----
*c1ccc2[nH]c3c(*)ncnc3c2c1,101,2,Ring,--
*C1CCC23CC24CCC2(*)C(*)CCC2(*)C4CCC3C1(*)*,101,6,Ring,------
*C1CCSc2ccccc21,101,1,Ring,-
*c1cnc2c(c1)ncn2*,101,2,Ring,--
*c1cnc2c(c1)c(*)cn2*,101,3,Ring,---
*c1cc2c(*)ncc(*)c2s1,101,3,Ring,---
*c1ccc2c(c1)C=CC(=*)N2,101,2,Ring,-=
*C1COC(=*)C1,101,2,Ring,-=
*C1COCC2OC(*)CCC2N(*)C1,101,3,Ring,---
*c1ccc2c(c1)NC(=*)C(*)N(*)C2=*,101,5,Ring,-=--=
*N1C(=*)CC(*)(*)NC1=*,101,5,Ring,-=--=
*c1cnc2c(c1)c(*)nn2*,101,3,Ring,---
*C1CCC2(*)C3CCC4(*)C(*)CCC4(*)C3CCC2(*)C1,101,6,Ring,------
*N1CCC2C1CCC(=*)N2*,101,3,Ring,-=-
*c1cc2n(n1)CCCN(*)C2=*,101,3,Ring,--=
*c1nc2n(c1*)CCS2,101,2,Ring,--
*CN(*)C(=O)CN(C)S(*)(=O)=O,101,3,Linker,---
*CCC(*)C(=O)NC*,101,3,Linker,---
*C(=O)NC(*)COC,101,2,Linker,--
*C(=O)NN(*)CC(C)C,101,2,Linker,--
*NC(=O)C=C(*)C,101,2,Linker,--
*CC(=O)OCCCC,101,1,Sub,-
*=CBr,101,1,Sub,=
*CNC(=O)C=C,101,1,Sub,-
*C(=O)NC(CC)CC,101,1,Sub,-
*NCCCCO,101,1,Sub,-
*c1ccc2cc3ccc(*)cc3nc2c1,100,2,Ring,--
*C1c2c(ccc3c2OC(=*)C=C3)OC(*)(*)C1*,100,5,Ring,-=---
*C1COc2ccccc2N1*,100,2,Ring,--
*C1=NN(*)C(=*)c2nc(*)n3nc(*)cc3c21,100,5,Ring,--=--
*c1ccc2cnc(*)n2n1,100,2,Ring,--
*C1=CC(=*)c2cccc(*)c2N1,100,3,Ring,-=-
*c1cnc(*)n2cnnc12,100,2,Ring,--
*C12CC3CC(CC1C3)C2,100,1,Ring,-
*C1NC2(CCCN(*)C2=*)C2C(=*)N(*)C(=*)C12,100,6,Ring,--==-=
*c1ccc2c(c1)N=C1CCCCCN1C2=*,100,2,Ring,-=
*c1ccc2c(*)c(*)cnc2n1,100,3,Ring,---
*=C1CCCCCC1,100,1,Ring,=
*N1CCC2C1CCN2*,100,2,Ring,--
*=C1CNCC(=*)C1=*,100,3,Ring,===
*c1nc2c(n1*)C(=*)N(*)C=C2,100,4,Ring,--=-
*c1cccc2c1CCC(*)C2*,100,3,Ring,---
*C1CC2(CN1*)SCCS2,100,2,Ring,--
*c1ccc2c(n1)-c1cc3c(*)cccc3n1CO2,100,2,Ring,--
*c1ccn2c(*)c(*)c(*)c2c1,100,4,Ring,----
*c1on[n+](*)c1*,100,3,Ring,---
*N1CSC(=*)N(*)C1,100,3,Ring,-=-
*c1ccc2[nH]c3nccc(*)c3c2c1,100,2,Ring,--
*C1=NC(=*)N(*)C(*)(*)N1,100,5,Ring,-=---
*C1C(=*)NC(=*)N(*)C1=*,100,5,Ring,-==-=
*N1C(=*)C=Cc2ccccc21,100,2,Ring,-=
*c1cc(*)c2c(c1)OC1(*)C(*)C(*)C(*)C21*,100,7,Ring,-------
*C1=C(*)C(*)C2=C(CCCC2=*)O1,100,4,Ring,---=
*c1ccc2snnc2c1,100,1,Ring,-
*N1OC(=*)NC1=*,100,3,Ring,-==
*C1=NN(*)C(=*)N(*)c2ccccc21,100,4,Ring,--=-
*C1c2c(cc3c4c(n5c3c2C(=*)C5*)C2(*)C(CCC3C(*)(*)C(*)CCC32*)C4)C2=CC(*)(*)OC(*)(*)C21,100,12,Ring,-=----------
*C1N(*)C(=*)c2ccccc2N1*,100,4,Ring,--=-
*CC(=O)N(*)C(*)C(=O)NC(C)(C)C,100,3,Linker,---
*CC(N*)C(=O)N*,100,3,Linker,---
*OC(=O)C(*)CO,100,2,Linker,--
*CN(CC(=O)O)S(*)(=O)=O,100,2,Linker,--
*C=NNC(=O)CCC(=O)N*,100,2,Linker,--
*NC(=O)NC(*)(C)C,100,2,Linker,--
*CC(CO)NC(*)=O,100,2,Linker,--
*C=C(*)O,100,2,Linker,--
*C(=O)NC(*)C(=O)OC,100,2,Linker,--
*C(=O)C(NC(=O)C(C)NC)C(C)(C)C,100,1,Sub,-
*SCC(=O)N(C)C,100,1,Sub,-
*OCCCCC(=O)NO,100,1,Sub,-
*NC(=O)OCC(C)C,100,1,Sub,-
*NC(C)C(C)C,100,1,Sub,-
*CNC(=O)COC,100,1,Sub,-
*=C(Br)Br,100,1,Sub,=
*C1C(=*)Nc2ccccc2N1*,99,3,Ring,-=-
*c1cc2cc(*)c(*)cc2c(*)n1,99,4,Ring,----
*c1nn2c(*)cccc2c1*,99,3,Ring,---
*C1OC2C(OC3=NC(=*)C=CN32)C1*,99,3,Ring,-=-
*n1c(=*)c2c(c1=*)CCCC2,99,3,Ring,-==
*C1=CN=C2C(=*)CCC(*)N2C1=*,99,4,Ring,-=-=
*c1ccc2c(c1)OC(*)(*)CC2=*,99,4,Ring,---=
*c1cccc(*)[n+]1*,99,3,Ring,---
*c1nc(*)c2cc(*)[nH]c2n1,99,3,Ring,---
*c1cc2c(cn1)ncn2*,99,2,Ring,--
*C1=CN(*)C=CC1=*,99,3,Ring,--=
*c1nn(*)c2cnccc12,99,2,Ring,--
*C1CN2CCCC2c2ccccc21,99,1,Ring,-
*C1CCCCCC1*,99,2,Ring,--
*c1nc2cccc(*)n2c1*,99,3,Ring,---
*c1ccc2c(c1)SC(*)C(*)O2,99,3,Ring,---
*CC(NC(*)=O)C(O)C(*)=O,99,3,Linker,---
*CN(C*)C(C)C,99,2,Linker,--
*CNC(*)C*,99,3,Linker,---
*NC(=O)C(C)(O)CS(*)(=O)=O,99,2,Linker,--
*C#CC(*)C,99,2,Linker,--
*C=C(NC(*)=O)C(=O)NCC*,99,3,Linker,---
*CCCOC(C)C,99,1,Sub,-
*C(=O)CC(F)(F)F,99,1,Sub,-
*C#CC(C)O,99,1,Sub,-
*CNC(=O)CCC,99,1,Sub,-
*C1CCc2ccccc2O1,98,1,Ring,-
*c1cc(*)c2c(c1*)-c1ccsc1C(=*)N2,98,4,Ring,---=
*C1CCC(*)(*)OO1,98,3,Ring,---
*c1nc(*)c2c3c(sc2n1)CN(*)CC3,98,3,Ring,---
*c1cccc2c1CC(*)C(*)C2,98,3,Ring,---
*c1cc(*)c2c(n1)-c1ccccc1C2,98,2,Ring,--
*c1nn(*)c2c1COCC2,98,2,Ring,--
*N1CCOCC1(*)*,98,3,Ring,---
*c1cc2c(s1)CCCCC2,98,1,Ring,-
*c1cnc2c(c1)N(*)CC2(*)*,98,4,Ring,----
*N1CC(*)(*)NC1=*,98,4,Ring,---=
*C1C2CCC(C2)N1*,98,2,Ring,--
*C1C=C2C(*)OC(*)C23C(*)CC(*)C(*)(*)C3C1,98,7,Ring,-------
*c1cc(*)c2c(c1)c(=*)c(=*)n2*,98,5,Ring,--==-
*C(=O)NCCCN(C)CCCNC(*)=O,98,2,Linker,--
*CNCC(*)=O,98,2,Linker,--
*CCC(C)N*,98,2,Linker,--
*CCNC(=O)C(*)=O,98,2,Linker,--
*C=CC(=O)C(=C*)C(=O)C=C*,98,3,Linker,---
*C(*)OC(C)=O,98,2,Linker,--
*C=[N+](*)[O-],98,2,Linker,--
*COC(=O)C(C*)NC(*)=O,98,3,Linker,---
*C(=O)NCNC(=O)C(CCCCC)C(CC)N(C=O)OC(*)=O,98,2,Linker,--
*CC(*)NC(=O)OC(C)(C)C,98,2,Linker,--
*C(=O)OCCCCCC,98,1,Sub,-
*C(C(=O)O)C(C)CC,98,1,Sub,-
*CCC(=C)C=C,98,1,Sub,-
*CNC(=O)NC(CC(C)C)C(=O)NO,98,1,Sub,-
*C(=C)C(=O)O,98,1,Sub,-
*N1CCC2(CC(=*)N(*)C2)C1,97,3,Ring,-=-
*c1cc2c(nc1*)CCC2,97,2,Ring,--
*c1cc2c(*)nc(*)cn2c1,97,3,Ring,---
*C1=Nc2ccc(*)cc2C(*)N1*,97,4,Ring,----
*C1CC(*)(*)C(*)C(*)C(=*)C(*)C(=*)OC(*)C2(*)OC(=*)NC2C(*)C1=*,97,13,Ring,-----=-=--=-=
*C1CN(*)CC(=*)N(*)C1,97,4,Ring,--=-
*c1cc2c(*)c3c(c(*)c2cc1*)C(=*)OC3,97,5,Ring,----=
*C1=NC(*)C(*)N1,97,3,Ring,---
*c1ncnc2cc3c(cc12)N(*)C(=*)O3,97,3,Ring,--=
*c1cc2cn(*)nc2cc1*,97,3,Ring,---
*c1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(*)cc3CCN1*)Oc1c(*)c(*)cc3c1C(C2)N(*)CC3,97,6,Ring,------
*N1CCN2C(=*)N(*)C(=*)C2C1,97,4,Ring,-=-=
*c1[nH]c2cccc(*)c2c1*,97,3,Ring,---
*C1C=C2C=CC(*)C(*)C2C(*)C1,97,4,Ring,----
*C1CC2(*)CC(*)C1C(*)C2,97,4,Ring,----
*C1CN(*)Cc2cnn(*)c21,97,3,Ring,---
*c1cc2c(c(*)c1*)C(=*)c1c(cc3c(c1*)C=CC(*)(*)O3)O2,97,7,Ring,---=---
*c1cccc2c(=*)c3cccc(*)c3c(=*)c12,97,4,Ring,-=-=
*c1ccc2c(*)csc2c1,97,2,Ring,--
*C1CCC2(*)C(CCC3C4CCC(=*)C4(*)CCC32)C1,97,4,Ring,--=-
*C(=O)N(*)CCC(=O)O,97,2,Linker,--
*CCCCCOC*,97,2,Linker,--
*CNC(=N)N*,97,2,Linker,--
*COC(=O)NC(C(*)=O)C(C)C,97,2,Linker,--
*OCC(=O)NCC(*)*,97,3,Linker,---
*CC(C)C*,97,2,Linker,--
*CCNC(=O)CN(*)S(*)(=O)=O,97,3,Linker,---
*CNCC(*)C,97,2,Linker,--
*C(=O)CCC(=O)OC,97,1,Sub,-
*S(=O)(=O)NCC(=O)O,97,1,Sub,-
*OC(=O)C=C,97,1,Sub,-
*CCOCP(=O)(O)O,97,1,Sub,-
*OC(=O)NCCCCCCC,97,1,Sub,-
*S(=O)(=O)C=C,97,1,Sub,-
*CC=C(C)C=C,97,1,Sub,-
*OC(=O)NCCCCCC,97,1,Sub,-
*c1cc(*)c2c(=*)c3c(*)c(*)c(*)cc3c(=*)c2c1,96,7,Ring,--=---=
*C1Cc2ccccc2N(*)C1=*,96,3,Ring,--=
*c1ccc2nc3ccc(*)cc3c(*)c2c1,96,3,Ring,---
*c1cc(*)c2c(*)ncnc2n1,96,3,Ring,---
*c1cccn2c(*)cnc12,96,2,Ring,--
*c1ccc2c(c1)CN(*)C(=*)C(*)N2,96,4,Ring,--=-
*c1cn2c(n1)-c1cc(*)c(*)cc1OCC2,96,3,Ring,---
*C1CCOP(*)(=*)O1,96,3,Ring,--=
*c1c2c(c(*)c3c1OCO3)C(*)N(*)CC2,96,4,Ring,----
*c1c[n+](*)c2n1CCC2,96,2,Ring,--
*C1(*)CCC2(*)CCC3(*)C(=CCC4C5(*)CCC(=*)C(*)(*)C5CCC43*)C2C1,96,9,Ring,-----=---
*C1CC2CN(*)C(=*)C23CCCN13,96,3,Ring,--=
*C1=CC2=C(C(=*)N1*)C(*)C(*)=C(*)O2,96,6,Ring,-=----
*N1CC(=*)N(*)CC1=*,96,4,Ring,-=-=
*C1=C(*)C(=*)c2cc(*)c(*)cc2O1,96,5,Ring,--=--
*c1ccc2c(c1)NC(=*)O2,96,2,Ring,-=
*c1ccc(*)c2c1Sc1ccccc1C2=*,96,3,Ring,--=
*c1ccc2c(c1)C(=*)C1=C(CC(*)CC1=*)N2*,96,5,Ring,-=-=-
*C1CC2CC1N(*)C2,96,2,Ring,--
*C1C(=*)C(=*)C(=*)N1*,96,5,Ring,-===-
*c1ccc2[nH]c3ccccc3c2c1,96,1,Ring,-
*c1cccc2c1ncn2*,96,2,Ring,--
*c1ccc2cc3cc(*)oc3nc2c1,96,2,Ring,--
*C1CC(=*)N(*)C(=*)S1,96,4,Ring,-=-=
*c1cccc2c1oc1ccccc12,96,1,Ring,-
*c1n[nH]c2c1CCCC2,96,1,Ring,-
*c1ccc2c(c1)C(=*)NC2,96,2,Ring,-=
*C1=C(*)OC(*)(*)C1,96,4,Ring,----
*C[S+]([O-])C(*)*,96,3,Linker,---
*OCCN(C)C(*)=O,96,2,Linker,--
*OC(CO)C(*)O,96,2,Linker,--
*NC(=O)COC(=O)CCO*,96,2,Linker,--
*CN(C)CC(O)CO*,96,2,Linker,--
*C(=O)NOCCO,96,1,Sub,-
*CCCCCN,96,1,Sub,-
*CC=C(C)CCC(=O)O,96,1,Sub,-
*NC(=O)CCN(C)C,96,1,Sub,-
*C=NNC(=O)OC,96,1,Sub,-
*SCC(=O)OC(C)C,96,1,Sub,-
*CC(=O)N(CCCC)CCCC,96,1,Sub,-
*CCCCCC(=O)CC,96,1,Sub,-
*C(=O)C(=C)C,96,1,Sub,-
*=NN=C(N)N,96,1,Sub,=
*C(O)CCC,96,1,Sub,-
*C1=Cc2c(*)cccc2N(*)C1=*,95,4,Ring,---=
*C1Cc2c([nH]c3ccccc23)CN1,95,1,Ring,-
*c1ccc2c(c1)C(*)CCO2,95,2,Ring,--
*c1[nH]c(=*)c(=*)c1*,95,4,Ring,-==-
*N1CC(*)(*)N(*)CC1=*,95,5,Ring,----=
*C1CC(*)C(*)(*)OC1*,95,5,Ring,-----
*C1C[S+](*)C(*)C1*,95,4,Ring,----
*C1=C(*)SCCO1,95,2,Ring,--
*c1cc2cccnc2n1*,95,2,Ring,--
*c1ccc2c(*)c(*)ccc2n1,95,3,Ring,---
*c1ccc2c(c1)CC(=*)C2=*,95,3,Ring,-==
*c1ccc2c(c1)C1(CC(=*)N(*)C1=*)C(=*)N2*,95,6,Ring,-=-==-
*C1CNCCC1(*)*,95,3,Ring,---
*C1CCC2(*)C(=CCC3C2CCC2(*)C(*)C(*)CC32)C1,95,5,Ring,-----
*c1ccc2c(c1)N(*)C(=*)C(*)(*)O2,95,5,Ring,--=--
*c1n[n+](*)c2ccccc2[n+]1*,95,3,Ring,---
*c1ccc2c(c1)CN(*)C(=*)N2,95,3,Ring,--=
*B1OCc2cc(*)ccc21,95,2,Ring,--
*c1ccc2c(c1)NC(=*)CN2*,95,3,Ring,-=-
*c1nc2c([nH]1)CCN(*)C2,95,2,Ring,--
*[n+]1ccsc1,95,1,Ring,-
*C1CC23COCC(*)(C1*)C2CCC1C3=CCC2(*)C(*)C(*)(*)CCC12*,95,8,Ring,--------
*CN(C(C)C(=O)NO)S(*)(=O)=O,95,2,Linker,--
*NC(=O)N(*)C(*)C,95,3,Linker,---
*CC(CC(O)C(C*)NC(=O)OC(C)(C)C)C(=O)N*,95,3,Linker,---
*CNC(=O)C(*)N(*)C(=O)C*,95,4,Linker,----
*CC(=O)NN*,95,2,Linker,--
*C(=O)C(*)N(C)C,95,2,Linker,--
*C=CC(=O)NNC(*)=O,95,2,Linker,--
*C(N)C(C)CC,95,1,Sub,-
*CC=CCC,95,1,Sub,-
*NS(=O)(=O)C=C,95,1,Sub,-
*OCCNC(C)=O,95,1,Sub,-
*C1=NC(=*)N(*)c2ccc(*)cc21,94,4,Ring,-=--
*c1nn(*)c2c1C(=*)CC(*)(*)C2,94,5,Ring,--=--
*N1CCOC2CCCC21,94,1,Ring,-
*c1nccc2c1CCO2,94,1,Ring,-
*C1CC(*)C(*)(*)O1,94,4,Ring,----
*c1cnc2n1CCN(*)C2*,94,3,Ring,---
*N1C(=*)CNC(*)(*)c2ccccc21,94,4,Ring,-=--
*N1CC2C(C1)C2(*)*,94,3,Ring,---
*C1CCC2(*)CCC3(*)C(=CC(=*)C4C5(*)CCC(*)C(*)(*)C5CCC43*)C2C1*,94,10,Ring,---=------
*C1CC2C(CON2*)CN1*,94,3,Ring,---
*c1ccc2c(c1)C(*)c1ccccc1CO2,94,2,Ring,--
*c1ccc2c(c1)C(=*)C1=C(O2)C(=*)N(*)C1*,94,5,Ring,-==--
*c1ccc2c(c1)c1c(n2*)CC2CCC1N2,94,2,Ring,--
*C1CN(*)C(=*)CN1*,94,4,Ring,--=-
*c1ccc2[nH]c3nc(*)nc(*)c3c2c1,94,3,Ring,---
*c1ccc2c(c1)C(=*)c1c-2c(*)nc2ccccc12,94,3,Ring,-=-
*C1CC2CCCC2(*)C1,94,2,Ring,--
*C1=[N+](*)c2ccccc2N(*)C1=*,94,4,Ring,---=
*c1cc2c(*)c(*)c(*)c(*)c2c(*)c1*,94,7,Ring,-------
*C1=Nc2scc(*)c2C(=*)O1,94,3,Ring,--=
*C1=Nc2cccc(*)c2C(=*)O1,94,3,Ring,--=
*c1ccc(*)c2ncncc12,94,2,Ring,--
*C1=NCC2(CN3CCC2CC3)O1,94,1,Ring,-
*N1C(=*)c2cccnc2N(*)C1=*,94,4,Ring,-=-=
*C=C(C*)C(=O)O,94,2,Linker,--
*NC(=O)NC(*)C(C)(C)O,94,2,Linker,--
*C=C(C(*)=O)S(*)(=O)=O,94,3,Linker,---
*NC(=O)C(*)=NO,94,2,Linker,--
*NCCNC(=O)N*,94,2,Linker,--
*CCCCS*,94,2,Linker,--
*CNCCCCCCNC*,94,2,Linker,--
*OCCCS*,94,2,Linker,--
*CCOC(=S)N(*)C(*)=O,94,3,Linker,---
*CN(C*)C(*)CC(=O)O,94,3,Linker,---
*CN(*)C(=O)CN(C*)S(*)(=O)=O,94,4,Linker,----
*CC(O)C(=C)C,94,1,Sub,-
*CCCCN(C)C,94,1,Sub,-
*SC(C)C(=O)OCC,94,1,Sub,-
*NCCCCCCC,94,1,Sub,-
*C(=O)NCCF,94,1,Sub,-
*C(O)CN(CCCCCCC)CCCCCCC,94,1,Sub,-
*COCCOC(C)=O,94,1,Sub,-
*=CC(C)=O,94,1,Sub,=
*C(=C)C=O,94,1,Sub,-
*c1ccnc2c1NC(=*)N2,93,2,Ring,-=
*C1=CCN(*)C1*,93,3,Ring,---
*c1nn2c(*)csc2c1*,93,3,Ring,---
*c1cccc2c1-c1cccc3c1C(C2)N(*)CC3,93,2,Ring,--
*C1CCC2CN(*)CC(=*)N12,93,3,Ring,--=
*c1nc2cc3c(cc2s1)OCO3,93,1,Ring,-
*c1nc2c(c(*)c1*)CCCC2,93,3,Ring,---
*c1cc2c(cc1*)N(*)C(=*)N(*)C2=*,93,6,Ring,---=-=
*C1=CC(=*)Oc2c1cc(*)c(*)c2*,93,5,Ring,-=---
*c1cn2c(n1)CCC(*)C2,93,2,Ring,--
*c1ccc2c(c1)C(=*)CC1(CCN(*)CC1)O2,93,3,Ring,-=-
*C1CC2OCCC2N(*)C1,93,2,Ring,--
*C1NC(*)C(*)C(*)C1*,93,5,Ring,-----
*c1cc2ccccn2c1*,93,2,Ring,--
*c1nc(*)c2cn(*)nc2n1,93,3,Ring,---
*c1cc2c(*)c(*)sc2nc1*,93,4,Ring,----
*c1ccc2nc(*)n3nc(*)nc3c2c1,93,3,Ring,---
*c1cc2c(cc1*)CC(*)C2,93,3,Ring,---
*C1CC2CN(*)CCN2C1,93,2,Ring,--
*C1=CC(*)=NC1=*,93,3,Ring,--=
*c1ccc2c(c1)N(*)C(=*)c1cccnc1O2,93,3,Ring,--=
*C1CCC[N+]1(*)*,93,3,Ring,---
*C1CCc2nn(*)cc2C1,93,2,Ring,--
*C1CSSCC(*)C(=*)NC(*)C(=*)NC(*)C(=*)NC(*)C(=*)NC(*)C(=*)N1,93,11,Ring,--=-=-=-=-=
*N1N=CC=CC1=*,93,2,Ring,-=
*C1=CC2(*)C3=CC(=*)C4C5CC(*)(*)CCC5(*)CCC4(*)C3(*)CCC2C(*)(*)C1=*,93,11,Ring,--=-------=
*=C1CCCCC1=*,93,2,Ring,==
*C(=O)NCCCCNC(*)=O,93,2,Linker,--
*CNCCS*,93,2,Linker,--
*NC(=O)C(C)NS(*)(=O)=O,93,2,Linker,--
*SCC(*)=NO,93,2,Linker,--
*C(=O)CCC(*)C,93,2,Linker,--
*C#CC=*,93,2,Linker,-=
*CNC(=O)C(*)NC(*)=O,93,3,Linker,---
*CCCCF,93,1,Sub,-
*CCC(C)O,93,1,Sub,-
*COC(=O)CCC(=O)O,93,1,Sub,-
*C(=O)NC(C)(C)CC,93,1,Sub,-
*CCCCCCCC(=O)O,93,1,Sub,-
*NC(=O)CCCCCCCCCCCCCCC,93,1,Sub,-
*CSCC,93,1,Sub,-
*c1cc2c(cc1*)-c1c(cnn1*)C(=*)N2,92,4,Ring,---=
*c1cc2c(s1)N=CN(*)C2=*,92,3,Ring,--=
*c1ccc2c(c1)NC(=*)C2(*)*,92,4,Ring,-=--
*C1CNC(=*)C12CCN(*)CC2,92,3,Ring,-=-
*N1C(=*)C2Cc3ccccc3CN2C1=*,92,3,Ring,-==
*c1cc2c(cc1*)N(*)C(=*)CO2,92,4,Ring,---=
*c1cccc2c(=*)c3c(*)cccc3c(=*)c12,92,4,Ring,-=-=
*C1CCC2(OC1)OC1CC3C4CCC5CC(*)CCC5(*)C4CCC3(*)C1C2*,92,5,Ring,-----
*c1ccc2ncc3nnn(*)c3c2c1,92,2,Ring,--
*C1C=CCN2C(=*)N(*)C(=*)N12,92,4,Ring,-=-=
*C1NC(=*)C2CCCN2C1=*,92,3,Ring,-==
*c1c2cccc(*)c2nc2c(*)cccc12,92,3,Ring,---
*c1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(*)C(C2)N(*)CCC314,92,3,Ring,---
*C1=CCC(*)N(*)C1,92,3,Ring,---
*c1ccc2c(c1)C(=*)N(*)C(=*)O2,92,4,Ring,-=-=
*c1cc(*)c2cc1CC1c3c(cc(*)c(*)c3Oc3cc4c(cc3*)CCN(*)C4Cc3ccc(cc3)O2)CCN1*,92,7,Ring,-------
*C1=CNc2ccccc2C1=*,92,2,Ring,-=
*=C1COc2ccccc2C1=*,92,2,Ring,==
*c1ccc2cn(*)nc2c1,92,2,Ring,--
*c1nc2c3ccccc3ccn2c1*,92,2,Ring,--
*c1c[n+](*)cs1,92,2,Ring,--
*c1cn2ccccc2[n+]1*,92,2,Ring,--
*c1ccc2c(c1)CCC(*)C2=*,92,3,Ring,--=
*c1cc2c(cc1*)S(=*)(=*)CC(*)(*)NC2*,92,7,Ring,--==---
*c1cc2c3c(=*)c4cc5c(cc4c=3n(*)c(=*)c2cc1*)OCO5,92,5,Ring,-=-=-
*N1C(=*)C=Nc2ccccc21,92,2,Ring,-=
*c1ccc2c(c1)OCC2,92,1,Ring,-
*C1CCC2CC1C2(*)*,92,3,Ring,---
*c1n[nH]nc1*,92,2,Ring,--
*OCC(=O)OC(*)P(=O)(OC)OC,92,2,Linker,--
*C=C(C#N)S(*)(=O)=O,92,2,Linker,--
*OC(C)C(*)O,92,2,Linker,--
*C=CC(=O)NC(*)C,92,2,Linker,--
*CC(NC(*)=O)C(=O)NS(*)(=O)=O,92,3,Linker,---
*NC(=O)CN(CCC)C(*)=O,92,2,Linker,--
*NCC(*)(C)C,92,2,Linker,--
*NC(=O)NCCCCCC,92,1,Sub,-
*C(O)CNC(C)C,92,1,Sub,-
*C#C[Si](C)(C)C,92,1,Sub,-
*c1ccc2c(c1)NC(=*)N(*)C2,91,3,Ring,-=-
*c1ccn2c(*)nnc2c1,91,2,Ring,--
*C1CCN(*)C(*)C1*,91,4,Ring,----
*c1cc2cnccc2[nH]1,91,1,Ring,-
*C1=CC=CCC(*)OC(=*)CC(*)C(*)CC(*)CC(*)CC(*)C1*,91,9,Ring,--=------
*c1oc(=*)c(=*)c1*,91,4,Ring,-==-
*c1ccc2c3cc[n+](*)c(*)c3n(*)c2c1,91,4,Ring,----
*C1CC(*)C(*)N(*)C1=*,91,5,Ring,----=
*C1=CN2C(=*)c3cc(*)c(*)cc3N=CC2C1,91,4,Ring,-=--
*C1=C(*)c2ccccc2C1,91,2,Ring,--
*c1ccc2nonc2c1*,91,2,Ring,--
*c1ncc2c(*)n[nH]c2n1,91,2,Ring,--
*c1ncnc2c1CCC2,91,1,Ring,-
*N1Cc2cccn2Cc2ccccc21,91,1,Ring,-
*C1=NC(=*)N(*)C(*)=C1*,91,5,Ring,-=---
*c1cc2n(n1)CCCC2,91,1,Ring,-
*c1cccc2c1OC(*)C2,91,2,Ring,--
*c1ccnc2[nH]cc(*)c12,91,2,Ring,--
*c1cc2c3c(c1)CCC(=*)N3CCC2,91,2,Ring,-=
*C1COC2(CCN(*)CC2)N1*,91,3,Ring,---
*c1sc2c(*)ccc(*)c2c1*,91,4,Ring,----
